,Year,Date,Experiment,Plot,Subplot,Strip,TreatmentCode,BigBioNumSp,FertTrt,Species,Mass.g.m.2.
298,2019,8/22/19,E245,12,West,NA,Fenced,NA,y,Petalostemum purpureum,17.14
299,2019,8/22/19,E245,12,West,NA,Fenced,NA,y,Poa pratensis,0.52
300,2019,8/22/19,E245,12,West,NA,Fenced,NA,y,Polygala polygama,0.03
301,2019,8/22/19,E245,12,West,NA,Fenced,NA,y,Solidago missouriensis,18.88
302,2019,8/22/19,E245,12,West,NA,Fenced,NA,y,Sorghastrum nutans,21.5
303,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Carex sp.,2.02
304,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Cyperus sp.,0.64
305,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Helianthemum bicknellii,2.64
306,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Koeleria cristata,2.84
307,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Lespedeza capitata,6.08
308,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Liatris aspera,0.4
309,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Miscellaneous litter,81.08
310,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Poa pratensis,1.36
311,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Sisyrinchium campestre,0.3
312,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Solidago nemoralis,48.88
313,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Sorghastrum nutans,18.94
314,2019,8/22/19,E245,13,East,NA,AllPesticides,NA,n,Viola pedatifida,0.17
315,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Ambrosia coronopifolia,3.7
316,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Anemone cylindrica,0.05
317,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Carex sp.,14.12
318,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Cyperus sp.,0.38
319,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Helianthemum bicknellii,2.54
320,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Koeleria cristata,14.14
321,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Lespedeza capitata,2.08
322,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Liatris aspera,1.22
323,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Miscellaneous litter,97.14
324,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Poa pratensis,4.92
325,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Rudbeckia serotina,1.12
326,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Sisyrinchium campestre,2.4
327,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Solidago gigantea,11.3
328,2019,8/22/19,E245,13,West,NA,AllPesticides,NA,y,Sorghastrum nutans,42
329,2019,8/22/19,E245,14,East,NA,Control,NA,n,Ambrosia coronopifolia,0.92
330,2019,8/22/19,E245,14,East,NA,Control,NA,n,Anemone cylindrica,0.05
331,2019,8/22/19,E245,14,East,NA,Control,NA,n,Aristida basiramea,0.04
332,2019,8/22/19,E245,14,East,NA,Control,NA,n,Carex sp.,2.06
333,2019,8/22/19,E245,14,East,NA,Control,NA,n,Cyperus sp.,0.48
334,2019,8/22/19,E245,14,East,NA,Control,NA,n,Helianthemum bicknellii,7.84
335,2019,8/22/19,E245,14,East,NA,Control,NA,n,Koeleria cristata,4.36
336,2019,8/22/19,E245,14,East,NA,Control,NA,n,Miscellaneous litter,73.1
337,2019,8/22/19,E245,14,East,NA,Control,NA,n,Panicum perlongum,0.11
338,2019,8/22/19,E245,14,East,NA,Control,NA,n,Physalis virginiana,2.18
339,2019,8/22/19,E245,14,East,NA,Control,NA,n,Poa pratensis,3.46
340,2019,8/22/19,E245,14,East,NA,Control,NA,n,Rudbeckia serotina,0.03
341,2019,8/22/19,E245,14,East,NA,Control,NA,n,Solidago nemoralis,0.7
342,2019,8/22/19,E245,14,East,NA,Control,NA,n,Sorghastrum nutans,12.52
343,2019,8/22/19,E245,14,East,NA,Control,NA,n,Viola pedatifida,0.04
344,2019,8/22/19,E245,14,West,NA,Control,NA,y,Anemone cylindrica,0.98
345,2019,8/22/19,E245,14,West,NA,Control,NA,y,Carex sp.,9.88
346,2019,8/22/19,E245,14,West,NA,Control,NA,y,Cyperus sp.,2.76
347,2019,8/22/19,E245,14,West,NA,Control,NA,y,Helianthemum bicknellii,3.42
348,2019,8/22/19,E245,14,West,NA,Control,NA,y,Hieracium longipilum,0.21
349,2019,8/22/19,E245,14,West,NA,Control,NA,y,Koeleria cristata,1.26
350,2019,8/22/19,E245,14,West,NA,Control,NA,y,Lespedeza capitata,0.52
351,2019,8/22/19,E245,14,West,NA,Control,NA,y,Lithospermum caroliniense,30.66
352,2019,8/22/19,E245,14,West,NA,Control,NA,y,Miscellaneous herbs,0.28
353,2019,8/22/19,E245,14,West,NA,Control,NA,y,Miscellaneous litter,62.54
354,2019,8/22/19,E245,14,West,NA,Control,NA,y,Panicum perlongum,0.14
355,2019,8/22/19,E245,14,West,NA,Control,NA,y,Poa pratensis,3.88
356,2019,8/22/19,E245,14,West,NA,Control,NA,y,Rudbeckia serotina,1.84
357,2019,8/22/19,E245,14,West,NA,Control,NA,y,Sisyrinchium campestre,0.4
358,2019,8/22/19,E245,14,West,NA,Control,NA,y,Solidago gigantea,8.74
359,2019,8/22/19,E245,14,West,NA,Control,NA,y,Solidago nemoralis,18.4
360,2019,8/22/19,E245,14,West,NA,Control,NA,y,Sorghastrum nutans,30.3
361,2019,8/22/19,E245,14,West,NA,Control,NA,y,Viola pedatifida,0.17
362,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Ambrosia coronopifolia,2.26
363,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Anemone cylindrica,5
364,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Carex sp.,1.56
365,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Cyperus sp.,0.46
366,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Erigeron strigosus,0.45
367,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Hieracium longipilum,21.58
368,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Koeleria cristata,3.94
369,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Lathyrus venosus,0.68
370,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Lespedeza capitata,0.72
371,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Liatris aspera,0.46
372,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Lithospermum caroliniense,3.08
373,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Miscellaneous litter,60.44
374,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Panicum oligosanthes,0.62
375,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Panicum perlongum,0.56
376,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Poa pratensis,3.72
377,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Solidago gigantea,28.6
378,2019,8/22/19,E245,15,East,NA,FoliarFungicide,NA,n,Sorghastrum nutans,10.3
379,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Ambrosia coronopifolia,15.34
380,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Carex sp.,11.78
381,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Cyperus sp.,2.68
382,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Helianthemum bicknellii,0.24
383,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Koeleria cristata,18.7
384,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Liatris aspera,0.8
385,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Miscellaneous litter,73.48
386,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Panicum oligosanthes,0.2
387,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Poa pratensis,6.58
388,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Sisyrinchium campestre,0.4
389,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Solidago gigantea,75.78
390,2019,8/22/19,E245,15,West,NA,FoliarFungicide,NA,y,Sorghastrum nutans,9.78
391,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Ambrosia coronopifolia,0.66
392,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Carex sp.,2.32
393,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Cyperus sp.,0.1
394,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Helianthemum bicknellii,12.04
395,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Koeleria cristata,10.16
396,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Miscellaneous litter,100.98
397,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Panicum oligosanthes,1.08
398,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Petalostemum purpureum,0.07
399,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Poa pratensis,4
400,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Sisyrinchium campestre,0.5
401,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Solidago nemoralis,13.38
402,2019,8/22/19,E245,16,East,NA,Insecticide,NA,n,Sorghastrum nutans,19.14
403,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Ambrosia coronopifolia,35.42
404,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Anemone cylindrica,0.02
405,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Carex sp.,7.98
406,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Cyperus sp.,2.6
407,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Helianthemum bicknellii,24.34
408,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Koeleria cristata,5.1
409,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Lespedeza capitata,1.92
410,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Liatris aspera,0.5
411,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Lithospermum caroliniense,0.98
412,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Miscellaneous litter,84.68
413,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Panicum oligosanthes,0.34
414,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Poa pratensis,2.94
415,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Solidago nemoralis,4.36
416,2019,8/22/19,E245,16,West,NA,Insecticide,NA,y,Sorghastrum nutans,42.22
417,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Ambrosia coronopifolia,0.3
418,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Anemone cylindrica,0.88
419,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Carex sp.,1.4
420,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Cyperus sp.,0.1
421,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Helianthemum bicknellii,11.02
422,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Koeleria cristata,7.96
423,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Lespedeza capitata,0.05
424,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Liatris aspera,1.48
425,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Lithospermum caroliniense,32.96
426,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Miscellaneous litter,66.62
427,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Panicum oligosanthes,1.92
428,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Panicum perlongum,5.36
429,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Poa pratensis,3.24
430,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Polygala polygama,0.15
431,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Solidago nemoralis,5.36
432,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Sorghastrum nutans,15.8
433,2019,8/22/19,E245,17,East,NA,SoilDrenchFungicide,NA,n,Viola pedatifida,0.03
434,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Ambrosia coronopifolia,18.46
435,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Anemone cylindrica,8.14
436,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Carex sp.,3.6
437,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Cyperus sp.,3.1
438,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Erigeron canadensis,0.28
439,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Helianthemum bicknellii,0.66
440,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Koeleria cristata,9.18
441,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Lespedeza capitata,6.42
442,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Lithospermum caroliniense,4.48
443,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Miscellaneous litter,92.76
444,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Panicum oligosanthes,2.9
445,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Poa pratensis,7.14
446,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Solidago gigantea,6.8
447,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Sorghastrum nutans,29.6
448,2019,8/22/19,E245,17,West,NA,SoilDrenchFungicide,NA,y,Viola pedatifida,0.07
449,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Agrostis scabra,0.04
450,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Anemone cylindrica,3.92
451,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Aster azureus,39.12
452,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Carex sp.,1.38
453,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Cyperus sp.,1.2
454,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Helianthemum bicknellii,1.22
455,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Koeleria cristata,4.06
456,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Lespedeza capitata,0.31
457,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Lithospermum caroliniense,10.02
458,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Miscellaneous litter,63.68
459,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Panicum oligosanthes,0.42
460,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Panicum praecocious,0.74
461,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Poa pratensis,3.84
462,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Rudbeckia serotina,2.28
463,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Solidago missouriensis,4.38
464,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Solidago nemoralis,8.08
465,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Sorghastrum nutans,7.54
466,2019,8/22/19,E245,18,East,NA,Fenced,NA,n,Viola pedatifida,0.68
467,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Ambrosia coronopifolia,10.02
468,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Anemone cylindrica,12.12
469,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Aristida basiramea,0.03
470,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Aster azureus,0.62
471,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Carex sp.,7.04
472,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Cyperus sp.,3.52
473,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Helianthemum bicknellii,0.52
474,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Koeleria cristata,4.16
475,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Liatris aspera,13.84
476,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Miscellaneous litter,82.64
477,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Panicum oligosanthes,2.68
478,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Poa pratensis,5.88
479,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Rhus glabra,10.4
480,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Rudbeckia serotina,0.21
481,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Sisyrinchium campestre,0.18
482,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Solidago nemoralis,32.5
483,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Sorghastrum nutans,20.16
484,2019,8/22/19,E245,18,West,NA,Fenced,NA,y,Viola pedatifida,0.26
485,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Agrostis scabra,0.02
486,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Ambrosia coronopifolia,3.9
487,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Anemone cylindrica,0.31
488,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Aster azureus,10.7
489,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Carex sp.,4.32
490,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Koeleria cristata,3.8
491,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Lespedeza capitata,3.68
492,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Miscellaneous litter,126.18
493,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Panicum oligosanthes,1.2
494,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Poa pratensis,4.4
495,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Solidago gigantea,28.42
496,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Solidago nemoralis,4.18
497,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Solidago rigida,2.7
498,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Sorghastrum nutans,14.96
499,2019,8/22/19,E245,19,East,NA,Insecticide,NA,n,Viola pedatifida,0.22
500,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Ambrosia coronopifolia,2.98
501,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Aster azureus,0.01
502,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Carex sp.,13.92
503,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Cyperus sp.,0.3
504,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Koeleria cristata,2.56
505,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Lithospermum canescens,0.08
506,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,miscellaneous litter,102.38
507,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Panicum oligosanthes,2.64
508,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Physalis virginiana,0.06
509,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Poa pratensis,4.76
510,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Rudbeckia serotina,0.94
511,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Rumex acetosella,0.08
512,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Solidago gigantea,67.88
513,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Sorghastrum nutans,20.6
514,2019,8/22/19,E245,19,West,NA,Insecticide,NA,y,Viola pedatifida,0.1
515,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Ambrosia coronopifolia,1.2
516,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Anemone cylindrica,0.06
517,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Carex sp.,9.34
518,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Koeleria cristata,1.26
519,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Lespedeza capitata,0.39
520,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Miscellaneous litter,96.28
521,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Monarda fistulosa,0.15
522,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Panicum oligosanthes,0.98
523,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Panicum perlongum,0.22
524,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Poa pratensis,3.58
525,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Rudbeckia serotina,1.18
526,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Rumex acetosella,0.16
527,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Solidago gigantea,4.02
528,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Solidago nemoralis,0.58
529,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Sorghastrum nutans,20.68
530,2019,8/22/19,E245,20,East,NA,SoilDrenchFungicide,NA,n,Viola pedatifida,0.32
531,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Agrostis scabra,0.1
532,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Ambrosia coronopifolia,1.52
533,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Anemone cylindrica,1.94
534,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Aster azureus,2.58
535,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Carex sp.,12.06
536,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Helianthemum bicknellii,0.52
537,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Lespedeza capitata,0
538,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Miscellaneous litter,105.8
539,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Monarda fistulosa,0.04
540,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Panicum perlongum,0.1
541,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Panicum praecocious,0.82
542,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Poa pratensis,11.52
543,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Rudbeckia serotina,1.74
544,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Solidago nemoralis,6.34
545,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Sorghastrum nutans,27.92
546,2019,8/22/19,E245,20,West,NA,SoilDrenchFungicide,NA,y,Viola pedatifida,0.58
547,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Anemone cylindrica,2.68
548,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Bromus inermis,4.58
549,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Carex sp.,4.72
550,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Hieracium longipilum,5.2
551,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Koeleria cristata,4.5
552,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Lathyrus venosus,1.3
553,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Lespedeza capitata,0.28
554,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Lithospermum canescens,0.16
555,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Lithospermum caroliniense,6.94
556,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Miscellaneous litter,94.58
557,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Monarda fistulosa,0.05
558,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Panicum perlongum,0.38
559,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Panicum praecocious,0.92
560,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Poa pratensis,4.94
561,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Polygala polygama,0.03
562,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Rosa arkansana,0.4
563,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Rudbeckia serotina,0.03
564,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Rumex acetosella,0.06
565,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Solidago nemoralis,10.66
566,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Sorghastrum nutans,20.32
567,2019,8/22/19,E245,21,East,NA,Fenced,NA,n,Viola pedatifida,0.17
568,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Agrostis scabra,0.4
569,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Ambrosia coronopifolia,17.12
570,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Anemone cylindrica,10.02
571,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Carex sp.,7.68
572,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Cyperus sp.,2.28
573,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Hieracium longipilum,0.06
574,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Koeleria cristata,3.32
575,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Lathyrus venosus,2.74
576,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Lespedeza capitata,0.08
577,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Liatris aspera,0.13
578,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Miscellaneous litter,107.4
579,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Monarda fistulosa,2.38
580,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Panicum oligosanthes,1.48
581,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Panicum perlongum,0.7
582,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Poa pratensis,18.24
583,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Rudbeckia serotina,0.4
584,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Rumex acetosella,0.78
585,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Setaria lutescens (glauca),0.52
586,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Solidago nemoralis,3.62
587,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Sorghastrum nutans,11.04
588,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Sporobolus cryptandrus,0.36
589,2019,8/22/19,E245,21,West,NA,Fenced,NA,y,Viola pedatifida,1.04
590,2019,8/22/19,E245,22,East,NA,FoliarFungicide,NA,n,Ambrosia coronopifolia,0.52
591,2019,8/22/19,E245,22,East,NA,FoliarFungicide,NA,n,Anemone cylindrica,0.6
592,2019,8/22/19,E245,22,East,NA,FoliarFungicide,NA,n,Aster ericoides,4.18
593,2019,8/22/19,E245,22,East,NA,FoliarFungicide,NA,n,Carex sp.,0.74
594,2019,8/22/19,E245,22,East,NA,FoliarFungicide,NA,n,Euphorbia glyptosperma,0.01
